"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,110.984523138418,9.65414738406497e-05,17.4878165661227,0.00764813542860624,61,-56.7061090429395,113.412218085879,131.412218085879,150.410082863439,134.941629850585,68
