"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,21.8588430083735,0.111558977642398,2.3436076797295,0.125797914225022,15,-9.86946208476244,19.7389241695249,27.7389241695249,30.5711249739337,31.7389241695249,17
