"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,138.434606393102,6.82941498741842e-07,19.3800644901872,1.07119452587907e-05,67,-65.4696510336463,130.939302067293,136.939302067293,143.553379925466,137.320254448245,68
