"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,122.322418709171,0.0001997386699061,12.3800285162253,0.00204979752682385,72,-37.0289653819264,74.0579307638529,84.0579307638529,95.4412613589332,84.9670216729438,75
