"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,125.100183930788,0.000143271574409962,11.866599395573,0.000571496691021668,73,-37.4875869783546,74.9751739567093,82.9751739567093,92.1370117213029,83.563409250827,75
