"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,124.634430550985,8.76931702702179e-05,5.31359688802481,0.0211596268892857,71,-56.9309125083467,113.861825016693,121.861825016693,130.912544524859,122.467885622754,73
