"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,100.072198643511,0.000902271689965862,25.2139946994068,0.000695278406070795,60,-53.1211310236725,106.242262047345,126.242262047345,147.185707669566,130.732057965712,68
