"","tau.squared","cochran.qe","p.value.cochran.qe","cochran.qm","p.value.cochran.qm","df.residual","logLik","deviance","AIC","BIC","AICc","nobs"
"1",0,125.869319261304,1.28168244579563e-05,7.13294768765475,0.00756802124152546,66,-61.932122963729,123.864245927458,131.864245927458,140.622864895564,132.519983632376,68
