"","term","type","estimate","std.error","statistic","p.value"
"1","intercept","summary",-0.430859192795483,0.0900128042916399,-4.78664336908677,1.69593802295267e-06
"2","FunctionGroupLanguage ","summary",0.319777986700536,0.129256298777392,2.47398378048302,0.0133615762744229
"3","CentredPhe","summary",-0.000917742813982619,0.000362323776861681,-2.53293565752648,0.0113111713348171
